gene	n_donors	n_studies	n_donors_imbalanced	pooled_depth	pooled_ratio	study_baseline	pooled_deviation	pval	qval	sig_imbalanced	recurrent
TFPI	19.0	7.0	11.0	13682.0	0.49956146762169273	0.4934721995005882	0.006089268121104552	0.15425961425500667	0.1979023270933711	False	True
ENSG00000291215	26.0	9.0	11.0	3147.0	0.4992055926278996	0.4867296099223758	0.012475982705523803	0.16143792244288546	0.20615016615018975	False	True
C9orf153	40.0	15.0	11.0	4860.0	0.47860082304526746	0.4886192763368721	-0.010018453291604612	0.1623507667285211	0.2071673523122546	False	True
DHX58	22.0	11.0	11.0	873.0	0.5063001145475372	0.48281418948326693	0.023485925064270274	0.1649307605715512	0.21015135563222273	False	True
CROCC	35.0	10.0	11.0	7442.0	0.48091910776672936	0.48892242147951087	-0.008003313712781512	0.16722264375888873	0.21269293907957726	False	True
ENSG00000287637	17.0	8.0	11.0	646.0	0.4582043343653251	0.48531419213764315	-0.027109857772318058	0.1679959548601121	0.21356733634907857	False	True
ZNF879	21.0	8.0	11.0	981.0	0.509683995922528	0.48768322110261675	0.02200077481991125	0.16802202500548225	0.21358103097031045	False	True
ENSG00000250280	18.0	8.0	11.0	1467.0	0.5071574642126789	0.48953911753316415	0.017618346679514785	0.1770443949342979	0.22384063922098998	False	True
FRS2	37.0	11.0	11.0	40962.0	0.48913627264293735	0.4858076895749273	0.003328583068010038	0.17769322195668746	0.22454239604986792	False	True
ENSG00000267504	18.0	4.0	11.0	1801.0	0.4813992226540811	0.4971806971723029	-0.015781474518221816	0.18040934255999408	0.22767954774116025	False	True
CCDC38	19.0	9.0	11.0	942.0	0.5063694267515924	0.4846140635915587	0.02175536316003368	0.18152811607467179	0.22896016932759725	False	True
ZNF225	31.0	11.0	11.0	3135.0	0.48038277511961724	0.49230145623381116	-0.011918681114193919	0.18192948184303637	0.229417448471418	False	True
ENSG00000258603	29.0	11.0	11.0	3891.0	0.505011565150347	0.49442586338338734	0.01058570176695961	0.18659829265019445	0.23473791673414787	False	True
FBLN2	25.0	10.0	11.0	30335.0	0.5005768913795945	0.49684982649419984	0.0037270648853946486	0.194181687493861	0.24332053443125387	False	True
ENSG00000268573	16.0	11.0	11.0	1941.0	0.49149922720247297	0.47689225499863164	0.014606972203841329	0.1975896822063561	0.24721009729980983	False	True
ENSG00000286584	15.0	6.0	11.0	5449.0	0.487979445769866	0.4966968467320265	-0.008717400962160504	0.1980877271667274	0.24773551183360248	False	True
GLUD1P2	25.0	9.0	11.0	2870.0	0.47874564459930313	0.49056729660586434	-0.011821652006561212	0.20520766087810838	0.25573209312042183	False	True
ST3GAL3-AS1	21.0	8.0	11.0	1587.0	0.47448015122873344	0.49033089639435146	-0.01585074516561802	0.20654109116968566	0.25720535616953866	False	True
ENSG00000289325	15.0	3.0	11.0	7331.0	0.48874641931523666	0.49591981414276215	-0.007173394827525492	0.21928518071624437	0.27132362301988433	False	True
CBX8	17.0	9.0	11.0	1904.0	0.46638655462184875	0.48044292845011943	-0.014056373828270685	0.2195840422758899	0.2716215473188224	False	True
H1-10-AS1	17.0	9.0	11.0	665.0	0.45714285714285713	0.4809211385554997	-0.0237782814126426	0.21972371589733863	0.27176736629087356	False	True
LINC00683	20.0	9.0	11.0	968.0	0.503099173553719	0.48353784273299427	0.019561330820724754	0.22327267767047898	0.2757376298864857	False	True
NUDT16-DT	28.0	9.0	11.0	7205.0	0.48757807078417764	0.494707735405149	-0.0071296646209713654	0.22611314584141595	0.27890493362531166	False	True
ITIH2	19.0	9.0	11.0	1263.0	0.5067300079176563	0.4897851530760981	0.01694485484155822	0.22833920751388181	0.281270542211493	False	True
ENSG00000277806	16.0	11.0	11.0	2307.0	0.4976159514521023	0.4852107302709561	0.012405221181146175	0.23318363995201064	0.28641720778095153	False	True
SFRP1	28.0	12.0	11.0	6773.0	0.501254983020818	0.49403413256167467	0.00722085045914328	0.2345927168892209	0.28796871727067586	False	True
PPP1R13L	31.0	14.0	11.0	11359.0	0.5003961616339466	0.49482288223412385	0.0055732793998227725	0.23481433208656655	0.288231299334631	False	True
TMPO-AS1	19.0	10.0	11.0	1360.0	0.49264705882352944	0.47659092016575516	0.016056138657774277	0.23580309837896885	0.2892931411564783	False	True
ENSG00000256314	18.0	8.0	11.0	1660.0	0.5012048192771085	0.4867427446784347	0.014462074598673769	0.238448395457029	0.29214574353345796	False	True
ZNF566-AS1	17.0	12.0	11.0	637.0	0.46467817896389324	0.48800431673486006	-0.023326137770966815	0.23888065162890315	0.29261784902748206	False	True
GMEB1	31.0	10.0	11.0	5389.0	0.4752273149007237	0.48317002670241926	-0.00794271180169559	0.24328828504604627	0.29759803789184364	False	True
RFLNA	26.0	11.0	11.0	4640.0	0.4831896551724138	0.4917517523865803	-0.008562097214166509	0.24336513894469725	0.29768231573217757	False	True
CYP27A1	21.0	8.0	11.0	2795.0	0.48372093023255813	0.49474973378508585	-0.011028803552527722	0.2435333646783533	0.2978686119464069	False	True
STK36	28.0	9.0	11.0	2421.0	0.5026848409748038	0.49084740370154345	0.011837437273260365	0.24398432298600625	0.29835191177309617	False	True
DSTNP2	16.0	8.0	11.0	1583.0	0.47252053063802907	0.48699026089324804	-0.014469730255218971	0.2494023137313971	0.30421163096629794	False	True
ARL4C	24.0	8.0	11.0	5588.0	0.48299928418038657	0.4906618027420926	-0.007662518561706022	0.2518815491482198	0.3068156062436725	False	True
ABCC11	19.0	8.0	11.0	1034.0	0.4700193423597679	0.4877385695057603	-0.01771922714599239	0.2543291547741835	0.3094343563305175	False	True
BABAM2	30.0	9.0	11.0	24814.0	0.49858950592407514	0.495056455102676	0.003533050821399153	0.26564862781858256	0.3217000067915674	False	True
ENSG00000269043	32.0	12.0	11.0	5114.0	0.47086429409464214	0.47854573053225363	-0.0076814364376114885	0.2714863168080216	0.3278568376274007	False	True
PEG13	20.0	6.0	11.0	1628.0	0.4828009828009828	0.4692332644754315	0.013567718325551315	0.2726622095252307	0.32916002224329705	False	True
GNG3	11.0	5.0	11.0	2314.0	0.5025929127052723	0.49142115815293025	0.01117175455234204	0.2823874409135838	0.3395528378256118	False	True
RASA4	29.0	10.0	11.0	2677.0	0.50093388121031	0.490585868993876	0.010348012216434	0.28417094179660307	0.341543713052358	False	True
CARD16	20.0	5.0	11.0	2157.0	0.47334260547056095	0.46184660891261525	0.011495996557945698	0.2841912665334979	0.3415564134712188	False	True
SLC16A14	19.0	6.0	11.0	2211.0	0.5020352781546812	0.4906532232435607	0.011382054911120487	0.2843563100970935	0.3417225972339807	False	True
ENSG00000237529	18.0	6.0	11.0	858.0	0.4755244755244755	0.49379607592284297	-0.01827160039836745	0.2843976468390985	0.3417612961774489	False	True
DISC1-IT1	16.0	7.0	11.0	1058.0	0.505671077504726	0.48944004239309724	0.01623103511162871	0.29091043914787074	0.34881470582994434	False	True
ENSG00000230732	18.0	7.0	11.0	2110.0	0.4886255924170616	0.477152572459819	0.011473019957242592	0.2913693363574704	0.34931305739296414	False	True
PUS1-AS1	13.0	8.0	11.0	604.0	0.46688741721854304	0.48821274495741146	-0.021325327738868416	0.29441223864303123	0.35246004891783234	False	True
ENSG00000273381	15.0	5.0	11.0	2174.0	0.5087396504139834	0.49751715116951445	0.011222499244468942	0.2953130406939265	0.3534479836717718	False	True
SLC5A11	21.0	8.0	11.0	1713.0	0.5002918855808524	0.4878136147126432	0.012478270868209185	0.30150172078040494	0.3599453376834349	False	True
PALS1	37.0	13.0	11.0	22001.0	0.48775055679287305	0.49121565103048215	-0.003465094237609101	0.3039050930815025	0.36247916916842793	False	True
RAI2	21.0	8.0	11.0	1550.0	0.5070967741935484	0.49404757436754404	0.013049199826004332	0.30415315827315714	0.36274035499139917	False	True
SLC9A5	30.0	14.0	11.0	2604.0	0.47657450076804914	0.48658567703647587	-0.010011176268426736	0.3067351779543871	0.36555173381632083	False	True
SULT1B1	21.0	5.0	11.0	1910.0	0.48219895287958114	0.470570728302367	0.01162822457721413	0.3086045605021235	0.367662462384555	False	True
ITGA9-AS1	36.0	11.0	11.0	10166.0	0.497737556561086	0.492700319638311	0.005037236922774968	0.309685081100985	0.36876188884482847	False	True
ENSG00000261775	20.0	10.0	11.0	1767.0	0.49292586304470853	0.48097545418209614	0.011950408862612394	0.31469675534498276	0.37383974478645376	False	True
ASB11	16.0	5.0	11.0	6912.0	0.50390625	0.4979972070838263	0.0059090429161737235	0.32583138187033245	0.38536371590575275	False	True
ASH1L-AS1	23.0	8.0	11.0	2867.0	0.47366585280781304	0.48280144816517495	-0.009135595357361914	0.3276300148595318	0.3871849970299868	False	True
MPPED2	32.0	11.0	11.0	12430.0	0.48865647626709574	0.4929549001282715	-0.0042984238611757375	0.33778199612336834	0.39791295566751134	False	True
CTCF	57.0	14.0	11.0	30666.0	0.47674949455422944	0.47942278075655703	-0.002673286202327596	0.3487224682764565	0.40900018095145857	False	True
ENSG00000277534	19.0	9.0	11.0	2973.0	0.49815001681802895	0.4895749053776035	0.008575111440425442	0.3496218322750617	0.4099630454610579	False	True
RNF220	37.0	9.0	11.0	25408.0	0.48095088161209065	0.4838631118925501	-0.002912230280459449	0.3529428151848274	0.41335017344886593	False	True
ANK2	51.0	14.0	11.0	133818.0	0.4929232240804675	0.494190594263033	-0.0012673701825655082	0.35377101081499296	0.41412747542841377	False	True
ZNF277	34.0	10.0	11.0	15037.0	0.48673272594267475	0.4904478875052712	-0.0037151615625964363	0.3621304767356417	0.422698058317052	False	True
LINC02821	17.0	8.0	11.0	1100.0	0.4781818181818182	0.4918825347592278	-0.013700716577409566	0.3633910273641269	0.4238901103298147	False	True
ENSG00000281091	20.0	8.0	11.0	5088.0	0.49587264150943394	0.489556274285639	0.0063163672237949164	0.3674329086641882	0.4281377227552352	False	True
MFSD6	28.0	9.0	11.0	6854.0	0.4986868981616574	0.4932729525397674	0.005413945621890015	0.3699803241344801	0.430650007077264	False	True
SAPCD2	18.0	11.0	11.0	2375.0	0.4922105263157895	0.4832706741308531	0.00893985218493637	0.3832972265436405	0.4442434090555204	False	True
CSRP3-AS1	23.0	7.0	11.0	2262.0	0.484526967285588	0.49365622676055737	-0.009129259474969398	0.3851458606139726	0.4462062974104903	False	True
NEMP2-DT	21.0	9.0	11.0	2326.0	0.48409286328460877	0.49302573728384175	-0.008932873999232982	0.3888392811815071	0.4499697422184242	False	True
PDE6C	24.0	11.0	11.0	1524.0	0.5	0.4892723727176395	0.010727627282360486	0.4021584465155357	0.46351913857367893	False	True
HS6ST3	32.0	8.0	11.0	22416.0	0.4916131334760885	0.4888285741504424	0.0027845593256460854	0.4042724276772821	0.4656687667491383	False	True
CHODL	44.0	12.0	11.0	11253.0	0.47729494357060337	0.48117674689079953	-0.0038818033201961644	0.4098549889970824	0.47131560158980323	False	True
RGL1	36.0	10.0	11.0	30478.0	0.4966533237089048	0.4945304033185068	0.00212292039039802	0.45852302321156224	0.5194113934257956	False	True
PRR12	46.0	14.0	11.0	9866.0	0.48692479221569024	0.4832524611252889	0.003672331090401326	0.4654279126402906	0.5263407994993644	False	True
CGNL1	29.0	11.0	11.0	11780.0	0.4972835314091681	0.4940032461079175	0.003280285301250574	0.47639827471473994	0.5369778107022954	False	True
ENSG00000254777	21.0	8.0	11.0	1798.0	0.4744160177975528	0.46604970023959796	0.008366317557954861	0.47698982724210537	0.537563612948082	False	True
STRIP2	29.0	10.0	11.0	3545.0	0.4837799717912553	0.48970263684285403	-0.005922665051598719	0.48054926483553106	0.541086121876114	False	True
GALNT10	42.0	11.0	11.0	32949.0	0.48241221281374247	0.484329101926674	-0.0019168891129315302	0.4862759861996865	0.5466459160430631	False	True
SSBP3	34.0	10.0	11.0	24855.0	0.48823174411587206	0.4860300074488066	0.002201736667065468	0.4873691168198404	0.5477130223755685	False	True
PUSL1	12.0	7.0	11.0	907.0	0.49173098125689085	0.4802341741156533	0.011496807141237575	0.48829226396206804	0.5486487599069274	False	True
ENSG00000266957	18.0	8.0	11.0	1264.0	0.48417721518987344	0.4744889893863704	0.009688225803503037	0.4903293391709742	0.5506399803428279	False	True
CASC2	28.0	11.0	11.0	4836.0	0.48283705541770056	0.4877730958785026	-0.004936040460802038	0.49225715088792676	0.5525064136934688	False	True
ENSG00000269973	14.0	7.0	11.0	971.0	0.4747682801235839	0.4857601400016643	-0.010991859878080379	0.49314839908831143	0.5533407512937224	False	True
ENSG00000286138	21.0	11.0	11.0	1486.0	0.49259757738896365	0.48373113330003936	0.008866444088924286	0.4940121665698549	0.5541603769326354	False	True
ADAM20	15.0	8.0	11.0	1406.0	0.4829302987197724	0.4918852681557533	-0.008954969435980897	0.5018056057566962	0.561522213763213	False	True
ANKRD61	21.0	7.0	11.0	1320.0	0.4893939393939394	0.4802189518900986	0.00917498750384077	0.5046379728688786	0.5643372016286305	False	True
SMARCAL1	30.0	9.0	11.0	6720.0	0.4870535714285714	0.49110325821480366	-0.004049686786232243	0.5066543491122046	0.5662536210542503	False	True
FAM86B1	18.0	11.0	11.0	1000.0	0.498	0.4876234533450414	0.010376546654958574	0.5115207479843494	0.5709250279170227	False	True
PITX1-AS1	27.0	8.0	11.0	4645.0	0.48783638320775025	0.4831581958205995	0.004678187387150756	0.5234485275960148	0.5823459612118033	False	True
ENSG00000232710	12.0	10.0	11.0	1047.0	0.4995224450811843	0.4900884733048753	0.009433971776309003	0.5414397927169543	0.5998906494089556	False	True
CRIPT	24.0	9.0	11.0	6945.0	0.4861051115910727	0.4897415668715161	-0.0036364552804433736	0.5443635417173489	0.6026422568916076	False	True
CYB5RL	22.0	9.0	11.0	1428.0	0.47689075630252103	0.4845978787389503	-0.007707122436429292	0.5600523712827596	0.6174124008233729	False	True
ENSG00000240015	15.0	6.0	11.0	566.0	0.48939929328621906	0.4778121841033343	0.011587109182884747	0.5810334607308703	0.6366965479511923	False	True
INTS9	51.0	14.0	11.0	19685.0	0.4810769621539243	0.48302499872038224	-0.0019480365664579224	0.5844151495625571	0.6398774675431077	False	True
ENSG00000285676	25.0	8.0	11.0	2284.0	0.4868651488616462	0.4923374549944236	-0.0054723061327773825	0.6008923319633208	0.6554058420665145	False	True
SVEP1	38.0	13.0	11.0	13924.0	0.49741453605285835	0.4952080864429268	0.002206449609931549	0.6025437086466394	0.6569197755992194	False	True
ATP8B5P	23.0	10.0	11.0	1809.0	0.4925373134328358	0.4864400189601379	0.006097294472697912	0.6038616839052676	0.6582032541896984	False	True
C1orf112	30.0	10.0	11.0	6445.0	0.482699767261443	0.4856588184234266	-0.002959051161983639	0.6345693902253919	0.6868718895817578	False	True
H2BP1	11.0	3.0	11.0	743.0	0.4979811574697174	0.4894714658389547	0.008509691630762706	0.6426350777473101	0.6943569202355205	False	True
RAB13	15.0	7.0	11.0	680.0	0.5014705882352941	0.4926933932869697	0.008777194948324407	0.647087967967438	0.698421933405501	False	True
HOPX	28.0	7.0	11.0	3691.0	0.4752099701977784	0.4714630819570462	0.00374688824073216	0.6483775878730261	0.699594837294218	False	True
